"state_1","District","Region","Sector","State_Region","Meals_At_Home","ricepds_v","Wheatpds_q","chicken_q","pulsep_q","wheatos_q","No_of_Meals_per_day","total_consumption"
"CHTSD","8",2,"RURAL",222,90,3.5,0,0,0,0.5,3,4
"CHTSD","8",2,"RURAL",222,60,14,0,0.2,0,3,2,17.2
"CHTSD","8",2,"RURAL",222,90,5,0,0,0,0,3,5
"CHTSD","8",2,"RURAL",222,60,0,0,0,0,2.5,2,2.5
"CHTSD","8",2,"RURAL",222,90,0,0,0,0,2.5,3,2.5
"CHTSD","8",2,"RURAL",222,90,0,0,0,0,1,3,1
"CHTSD","8",2,"RURAL",222,60,14,0,0.4,0,2,2,16.4
"CHTSD","8",2,"RURAL",222,60,23.33333333,0,0,0,2.666666667,2,25.999999997
"CHTSD","5",2,"RURAL",222,90,0,0,0.4,0,2,3,2.4
"CHTSD","5",2,"RURAL",222,60,0,0,0.2,0,1,2,1.2
"CHTSD","5",2,"RURAL",222,90,0,0,0.166666667,0,1.333333333,3,1.5
"CHTSD","5",2,"RURAL",222,60,25,5,0.25,0,0,2,30.25
"CHTSD","5",2,"RURAL",222,90,0,0,0.2,0,1,3,1.2
"CHTSD","5",2,"RURAL",222,60,8.333333333,1.666666667,0.166666667,0,0,2,10.166666667
"CHTSD","5",2,"RURAL",222,60,6.25,1.25,0.25,0,0,2,7.75
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.2,0,1.6,2,1.8
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.3125,0,0.75,2,1.0625
"CHTSD","Surguja",1,"RURAL",221,60,14,0,0.3,0,1.2,2,15.5
"CHTSD","Surguja",1,"RURAL",221,60,7.777777778,0,0.555555556,0,0,2,8.333333334
"CHTSD","Surguja",1,"RURAL",221,60,23.33333333,0,0.333333333,0,0,2,23.666666663
"CHTSD","Surguja",1,"RURAL",221,60,17.5,0,0.25,0,0,2,17.75
"CHTSD","Surguja",1,"RURAL",221,60,17.5,2.5,0,0,1.25,2,21.25
"CHTSD","Surguja",1,"RURAL",221,60,10,2.75,0,0,2,2,14.75
"CHTSD","Surguja",1,"RURAL",221,60,12.5,1.5,0,0.125,0,2,14.125
"CHTSD","Surguja",1,"RURAL",221,60,17.5,0,0,0,0.75,2,18.25
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0,0,0,2,0
"CHTSD","Surguja",1,"RURAL",221,60,10,2.5,0,0,2,2,14.5
"CHTSD","Surguja",1,"RURAL",221,60,14,3,0,0,2.4,2,19.4
"CHTSD","Surguja",1,"RURAL",221,60,12.5,2.5,0,0.125,0,2,15.125
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.16,0,0.6,2,0.76
"CHTSD","Surguja",1,"RURAL",221,50,0,0,0.25,0,0.25,2,0.5
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0,0,0.25,2,0.25
"CHTSD","Surguja",1,"RURAL",221,58,23.33333333,0,0,0.033333333,0.333333333,2,23.699999996
"CHTSD","Surguja",1,"RURAL",221,60,11.66666667,0,0.166666667,0,0,2,11.833333337
"CHTSD","Surguja",1,"RURAL",221,60,23.33333333,0,0.5,0,0,2,23.83333333
"CHTSD","Surguja",1,"RURAL",221,60,11.66666667,0,0,0,0,2,11.66666667
"CHTSD","Surguja",1,"RURAL",221,60,8.75,0,0.125,0,0.125,2,9
"CHTSD","1",1,"RURAL",221,60,0,0,0.16,0,0.2,2,0.36
"CHTSD","1",1,"RURAL",221,60,0,0,0,0.041666667,0,2,0.041666667
"CHTSD","1",1,"RURAL",221,60,8.75,0,0.075,0,0,2,8.825
"CHTSD","1",1,"RURAL",221,56,0,0,0.222222222,0,0.444444444,2,0.666666666
"CHTSD","1",1,"RURAL",221,60,0,0,0,0.0625,0.5,2,0.5625
"CHTSD","1",1,"RURAL",221,60,17.5,0,0,0,0,2,17.5
"CHTSD","1",1,"RURAL",221,59,10,0,0.285714286,0,0.285714286,2,10.571428572
"CHTSD","Surguja",1,"RURAL",221,60,8.75,0,0.125,0,0.625,2,9.5
"CHTSD","Surguja",1,"RURAL",221,32,3.888888889,0,0,0,0.055555556,2,3.944444445
"CHTSD","Surguja",1,"RURAL",221,60,23.33333333,0,0,0,0,2,23.33333333
"CHTSD","Surguja",1,"RURAL",221,60,0,0,0.25,0,0.5,2,0.75
"CHTSD","Surguja",1,"RURAL",221,60,11.66666667,0,0,0,0,2,11.66666667
"CHTSD","Surguja",1,"RURAL",221,60,23.33333333,0,0,0,0,2,23.33333333
"CHTSD","Surguja",1,"RURAL",221,58,14,0,0,0,0,2,14
